0,nn
0,0.5170348286628723
1,0.5404091477394104
2,0.5323960185050964
3,0.41252732276916504
4,0.5309778451919556
5,0.48355016112327576
6,0.544520914554596
7,0.5192111134529114
8,0.5328701138496399
9,0.5444316267967224
10,0.5371672511100769
11,0.5344285368919373
12,0.4985249638557434
13,0.4998399615287781
14,0.47970038652420044
15,0.4176160991191864
16,0.5129268765449524
17,0.5271959900856018
18,0.47515082359313965
19,0.4629583954811096
20,0.5158779621124268
21,0.5372817516326904
22,0.4968770146369934
23,0.48950016498565674
24,0.47153815627098083
25,0.47506511211395264
26,0.5129340291023254
27,0.5179409980773926
28,0.4721984565258026
29,0.47182536125183105
30,0.4881005883216858
31,0.48995673656463623
32,0.49750056862831116
33,0.5145124197006226
34,0.516429603099823
35,0.5168396234512329
36,0.4884234666824341
37,0.5265473127365112
38,0.5093895196914673
39,0.4764571785926819
40,0.5378803610801697
41,0.5064191222190857
42,0.4930728077888489
43,0.46931192278862
44,0.5114930272102356
45,0.4936545491218567
46,0.5431445837020874
47,0.5283450484275818
48,0.5469410419464111
49,0.45837247371673584
50,0.4995928406715393
51,0.4395905137062073
52,0.5433823466300964
53,0.5230346322059631
54,0.53269362449646
55,0.476228803396225
56,0.5477930307388306
57,0.4886583685874939
58,0.47340455651283264
59,0.5346227884292603
60,0.49214109778404236
61,0.49555468559265137
62,0.5195928812026978
63,0.4965398907661438
64,0.5022172331809998
65,0.5218569040298462
66,0.5075324773788452
67,0.5234930515289307
68,0.44965988397598267
69,0.5173465013504028
70,0.4636216461658478
71,0.512109100818634
72,0.4960463047027588
73,0.4663563072681427
74,0.5163484215736389
75,0.49817749857902527
76,0.5189875364303589
77,0.49423685669898987
78,0.4346052408218384
79,0.526098370552063
80,0.45414552092552185
81,0.5032944679260254
82,0.4160934388637543
83,0.4370208978652954
84,0.4750291407108307
85,0.4750097095966339
86,0.49062564969062805
87,0.5155783295631409
88,0.5538279414176941
89,0.5036866068840027
90,0.4475800395011902
91,0.47813016176223755
92,0.5021300315856934
93,0.5271124839782715
94,0.4966365098953247
95,0.5284665822982788
96,0.5062974095344543
97,0.5241677165031433
98,0.4061567783355713
99,0.5103617906570435
100,0.5462402701377869
101,0.4636170268058777
102,0.4845331311225891
103,0.5079022645950317
104,0.5199132561683655
105,0.5088565945625305
106,0.45530062913894653
107,0.501308023929596
108,0.5229542851448059
109,0.5085272192955017
110,0.4953392744064331
111,0.5340485572814941
112,0.5291548371315002
113,0.4591204822063446
114,0.4797268211841583
115,0.5221155881881714
116,0.488259881734848
117,0.4598996043205261
118,0.5165517330169678
119,0.4940960109233856
120,0.4898528456687927
121,0.43140745162963867
122,0.5435997247695923
123,0.47356799244880676
124,0.431825190782547
125,0.5433737635612488
126,0.4935818016529083
127,0.5120747089385986
128,0.5101381540298462
129,0.49923011660575867
130,0.49103406071662903
131,0.5149586200714111
132,0.5223928093910217
133,0.5447808504104614
134,0.4905492067337036
135,0.5057051777839661
136,0.47467681765556335
137,0.5153156518936157
138,0.5304539799690247
139,0.47495436668395996
140,0.5075453519821167
141,0.4442181885242462
142,0.4854300916194916
143,0.5206940770149231
144,0.4638534486293793
145,0.49902278184890747
146,0.42889389395713806
147,0.5154274702072144
148,0.5079981684684753
149,0.5136814713478088
150,0.5240830183029175
151,0.48962128162384033
152,0.48161980509757996
153,0.5396986603736877
154,0.47666895389556885
155,0.47436895966529846
156,0.5551047325134277
157,0.49691829085350037
158,0.5313870906829834
159,0.49120038747787476
160,0.4905836880207062
161,0.5205366611480713
162,0.5467948317527771
163,0.49771416187286377
164,0.5398268103599548
165,0.5100799798965454
166,0.5360783338546753
167,0.5098060369491577
168,0.5083892345428467
169,0.529427170753479
170,0.5094667673110962
171,0.5105528235435486
172,0.46205437183380127
173,0.508939266204834
174,0.4841617941856384
175,0.4920341968536377
176,0.5129894018173218
177,0.5352597832679749
178,0.42561084032058716
179,0.5392670035362244
180,0.5320528745651245
181,0.5084317326545715
182,0.5147648453712463
183,0.5198307633399963
184,0.5429142117500305
185,0.5464411973953247
186,0.5218073725700378
187,0.5031074285507202
188,0.4908462464809418
189,0.5266646146774292
190,0.5147282481193542
191,0.5112914443016052
192,0.5373420119285583
193,0.4882664680480957
194,0.48080122470855713
195,0.49875378608703613
196,0.5329201817512512
197,0.4915511906147003
198,0.5025498867034912
199,0.5134108066558838
200,0.5346316695213318
201,0.5308201909065247
202,0.5112742185592651
203,0.49144789576530457
204,0.5255683064460754
205,0.5002561807632446
206,0.5538421869277954
207,0.48829278349876404
208,0.4694689214229584
209,0.5005465149879456
210,0.5228081345558167
211,0.5382187366485596
212,0.55745929479599
213,0.41263896226882935
214,0.5158975124359131
215,0.5405727028846741
216,0.517117440700531
217,0.4845283031463623
218,0.48406434059143066
219,0.5115039348602295
220,0.4921185076236725
221,0.5129215717315674
222,0.5066313743591309
223,0.5103123784065247
224,0.4331868588924408
225,0.5327785015106201
226,0.45250776410102844
227,0.5059682726860046
228,0.519932746887207
229,0.47775739431381226
230,0.5246729850769043
231,0.49719107151031494
232,0.4794987738132477
233,0.5435893535614014
234,0.48313236236572266
235,0.5328700542449951
236,0.49856454133987427
237,0.4850236773490906
238,0.5020119547843933
239,0.4554961025714874
240,0.482327938079834
241,0.5168644189834595
242,0.5172667503356934
243,0.5277172923088074
244,0.5296047329902649
245,0.5533726811408997
246,0.45835036039352417
247,0.5555821061134338
248,0.482948899269104
249,0.4526859521865845
250,0.4651816487312317
251,0.4644981324672699
252,0.5200914144515991
253,0.5246080160140991
254,0.507593035697937
255,0.5360772609710693
256,0.5113444328308105
257,0.4913436770439148
258,0.5106945037841797
259,0.525640070438385
260,0.5134024620056152
261,0.49387645721435547
262,0.5229710936546326
263,0.5006760358810425
264,0.4778636395931244
265,0.5383383631706238
266,0.4652172923088074
267,0.47036105394363403
268,0.4617582857608795
269,0.48574647307395935
270,0.5141362547874451
271,0.5401250123977661
272,0.48167645931243896
273,0.49035409092903137
274,0.5340219140052795
275,0.49035826325416565
276,0.5063942074775696
277,0.5414820313453674
278,0.5219939351081848
279,0.5415171980857849
